Date,Open,High,Low,Close,Volume
2002-09-17,1.7182,1.7518,1.6678,1.7148,388800
2002-09-18,1.7048,1.7123,1.6670,1.6880,408000
2002-09-19,1.6964,1.7425,1.6796,1.7031,3078400
2002-09-20,1.7526,1.7526,1.6628,1.6838,737600
2002-09-23,1.6846,1.6871,1.6695,1.6712,1595200
2002-09-24,1.6678,1.6686,1.5662,1.6309,1099200
2002-09-25,1.6342,1.6602,1.6334,1.6502,840000
2002-09-26,1.6628,1.7341,1.6586,1.7341,1353600
2002-09-27,1.7341,1.8601,1.7341,1.7870,2938400
2002-09-30,1.7870,1.7971,1.6334,1.7173,2290400
2002-10-01,1.7173,1.7173,1.5964,1.6796,3411200
2002-10-02,1.6670,1.6787,1.6208,1.6628,1560000
2002-10-03,1.6695,1.6695,1.6082,1.6082,1212000
2002-10-04,1.6199,1.6502,1.5536,1.6216,2060800
2002-10-07,1.6040,1.6124,1.5620,1.5620,1420800
2002-10-08,1.5788,1.6191,1.5763,1.5872,1255200
2002-10-09,1.5788,1.5872,1.4671,1.4671,1482400
2002-10-10,1.4696,1.5729,1.4503,1.5376,2052800
2002-10-11,1.5460,1.5746,1.5452,1.5595,1828000
2002-10-14,1.5511,1.5830,1.5410,1.5737,673600
2002-10-15,1.6376,1.6670,1.6099,1.6451,1840800
2002-10-16,1.6384,1.6544,1.6090,1.6376,1138400
2002-10-17,1.6544,1.7350,1.6359,1.6611,1288800
2002-10-18,1.6611,1.7543,1.6594,1.7090,1427200
2002-10-21,1.7098,1.7627,1.6880,1.7509,1616800
2002-10-22,1.5284,1.6628,1.5284,1.6099,7187200
2002-10-23,1.6073,1.6829,1.6073,1.6745,1184800
2002-10-24,1.6880,1.7199,1.6880,1.7131,1300800
2002-10-25,1.7048,1.7635,1.6997,1.7090,2435200
2002-10-28,1.7215,1.7215,1.5553,1.5578,4722400
2002-10-29,1.5586,1.5586,1.4965,1.5116,4871200
2002-10-30,1.5368,1.5578,1.5082,1.5116,4926400
2002-10-31,1.5242,1.5242,1.4948,1.5032,1644000
2002-11-01,1.5032,1.5032,1.4427,1.4805,2742400
2002-11-04,1.5015,1.5410,1.5015,1.5183,1336800
2002-11-05,1.5192,1.5746,1.5040,1.5746,2224800
2002-11-06,1.5763,1.5939,1.5536,1.5620,910400
2002-11-07,1.5494,1.5754,1.5326,1.5511,834400
2002-11-08,1.5511,1.5511,1.4301,1.4301,2266400
2002-11-11,1.4360,1.4679,1.4192,1.4612,1081600
2002-11-12,1.4654,1.5973,1.4646,1.5452,2532000
2002-11-13,1.5452,1.6090,1.5133,1.5956,3766400
2002-11-14,1.6040,1.6401,1.5746,1.5956,1755200
2002-11-15,1.6040,1.7131,1.6040,1.6938,2507200
2002-11-18,1.7551,1.7593,1.6628,1.6997,4120000
2002-11-19,1.5998,1.6040,1.4780,1.6040,9400000
2002-11-20,1.6040,1.6418,1.5578,1.6166,2154400
2002-11-21,1.6292,1.6544,1.5746,1.6325,2915200
2002-11-22,1.6325,1.6325,1.5368,1.5536,3816800
