Date,Open,High,Low,Close,Volume
2019-08-02,40.07,40.7636,39.5952,40.07,42834928
2019-08-05,38.2329,38.2454,37.0149,37.4847,58915744
2019-08-06,38.2329,38.6879,37.3952,37.8725,36127068
2019-08-07,37.2634,38.3746,37.0894,38.2553,37256180
2019-08-08,38.832,39.3541,38.2578,39.3416,30929888
2019-08-09,38.9315,38.9663,37.8228,38.3274,34181672
2019-08-12,37.8054,38.3274,37.43,37.6488,27920048
2019-08-13,37.6338,39.2521,37.2436,38.7923,36051244
2019-08-14,37.9106,38.0216,36.8685,37.3057,41988132
2019-08-15,37.4946,37.6935,36.6405,36.9825,55446204
2019-08-16,39.6126,40.157,38.9986,39.6648,101538512
2019-08-19,40.7984,42.6131,40.6368,42.454,81632244
2019-08-20,42.3993,42.4043,41.5193,41.7306,46352160
2019-08-21,42.3918,43.1177,42.1756,42.5658,42791092
2019-08-22,42.6628,43.0879,42.2363,42.628,30375672
2019-08-23,41.8623,42.4067,40.1819,40.3807,56949732
2019-08-26,41.1688,41.4099,40.7462,41.129,31859416
2019-08-27,41.5118,41.5392,39.9283,40.2216,29154956
2019-08-28,39.958,40.6448,39.5648,40.1172,25582812
2019-08-29,41.033,41.879,40.9981,41.5555,35837304
2019-08-30,42.0183,42.516,41.5008,41.6824,29090848
2019-09-03,40.9533,41.2843,40.6229,40.8513,29651080
2019-09-04,41.4585,42.0681,41.4585,41.9935,22812036
2019-09-05,43.0149,44.7879,42.9988,44.7257,69648500
2019-09-06,44.4918,45.0616,44.0737,44.4544,37470608
2019-09-09,44.7655,45.7807,44.7506,44.9148,41752532
2019-09-10,44.5863,45.8479,44.4893,45.5817,35281220
2019-09-11,45.7285,46.3506,45.4375,45.8678,36151128
2019-09-12,46.3331,46.8806,45.7733,45.8529,32784100
2019-09-13,45.186,45.5568,44.8352,45.2731,32459148
2019-09-16,44.5216,45.1885,44.4171,44.8426,23183184
2019-09-17,44.9098,45.0978,44.4445,45.0566,22847312
2019-09-18,44.9869,45.1437,43.9194,44.7854,26403768
2019-09-19,44.8451,45.0292,43.922,44.0289,25634276
2019-09-20,44.019,44.2554,42.8694,42.9714,35725180
2019-09-23,42.9739,43.9617,42.9365,43.5064,25582588
2019-09-24,43.8199,44.116,42.5757,42.9316,32124180
2019-09-25,42.9266,44.5465,42.4787,44.3499,31310688
2019-09-26,44.2529,44.34,43.6184,44.1285,23782592
2019-09-27,43.7104,44.218,42.1328,42.74,36595896
2019-09-30,42.9988,43.4168,42.6852,43.3148,19319908
2019-10-01,43.5462,45.0392,43.2501,43.2974,36756600
2019-10-02,43.0784,43.1978,42.3344,43.0585,29566176
2019-10-03,43.1033,45.1785,42.7997,45.1163,46273060
2019-10-04,45.1387,45.5742,44.4868,45.2806,26796020
